transaction_id,date_id,category_id,account_id,amount
2522,800,3,2,568.60
2523,1265,1,1,22.89
2524,768,1,1,53.14
2525,529,6,3,134.69
2526,264,3,3,97.99
2527,432,1,2,33.76
2528,608,2,2,476.00
2529,65,4,2,1025.80
2530,741,5,3,140.90
2531,1002,1,1,28.11
2532,475,3,2,32.10
2533,416,1,2,37.46
2534,1200,2,3,124.09
2535,418,1,1,20.69
2536,12,2,2,462.50
2537,1246,3,2,50.08
2538,1012,1,3,4.70
2539,1292,1,3,5.35
2540,661,1,2,31.07
2541,569,1,3,7.12
2542,230,1,3,41.78
2543,1379,1,2,38.12
2544,709,2,2,190.07
2545,845,1,1,19.08
2546,960,3,3,90.56
2547,321,1,2,30.77
2548,1050,1,3,18.52
2549,1072,3,2,219.75
2550,264,1,2,17.23
2551,444,1,3,27.63
2552,111,5,2,140.02
2553,986,2,2,649.98
2554,1368,4,2,905.23
2555,645,1,1,17.55
2556,1023,3,3,277.23
2557,463,1,2,33.37
2558,400,1,1,50.31
2559,873,3,1,712.05
2560,1358,2,2,140.83
2561,754,1,3,22.86
2562,1016,1,2,27.73
2563,519,2,3,442.35
2564,1303,1,1,48.76
2565,367,1,3,30.67
2566,811,2,2,374.90
2567,1304,3,2,130.69
2568,1013,3,2,218.02
2569,360,1,2,25.95
2570,490,3,3,271.99
2571,8,3,3,244.18
2572,829,3,1,195.94
2573,822,3,3,112.18
2574,509,2,1,542.53
2575,1299,1,2,11.32
2576,205,3,3,220.05
2577,752,1,1,27.55
2578,717,1,2,25.31
2579,1342,3,2,230.16
2580,815,3,1,127.25
2581,1148,1,2,4.10
2582,1344,1,3,23.53
2583,310,1,2,37.93
2584,1251,1,2,49.81
2585,1160,3,3,246.13
2586,214,1,2,3.77
2587,145,1,1,3.17
2588,1212,1,1,11.03
2589,1385,1,2,16.87
2590,1008,1,1,42.28
2591,793,2,3,450.93
2592,440,4,2,664.41
2593,841,1,3,38.93
2594,105,1,3,36.82
2595,242,1,3,7.84
2596,889,1,2,18.18
2597,1350,1,2,39.36
2598,1078,2,3,182.06
2599,629,3,1,30.88
2600,755,1,1,32.81
2601,180,1,1,36.48
2602,756,6,1,217.88
2603,841,1,2,33.41
2604,284,5,1,38.14
2605,1263,2,1,287.77
2606,774,1,3,19.04
2607,57,3,3,23.70
2608,364,2,2,348.42
2609,1053,1,3,52.02
2610,449,3,2,110.47
2611,3,3,2,1053.72
2612,1397,1,1,34.47
2613,370,2,2,180.43
2614,423,1,2,9.53
2615,46,3,2,35.86
2616,131,3,3,92.16
2617,641,4,2,301.38
2618,44,1,1,37.70
2619,89,2,2,355.54
2620,874,4,1,1296.23
2621,823,1,2,51.66
2622,1086,4,2,1159.35
2623,168,1,2,21.21
2624,428,2,3,645.06
2625,377,1,2,37.94
2626,314,3,1,82.69
2627,164,1,2,7.75
2628,988,2,1,426.05
2629,104,6,2,195.24
2630,655,1,2,18.65
2631,90,3,1,279.08
2632,256,1,3,17.96
2633,819,1,2,18.77
2634,230,1,2,52.50
2635,1261,3,1,181.23
2636,1245,1,1,39.62
2637,946,1,1,20.67
2638,1139,1,3,26.98
2639,293,3,1,90.16
2640,182,1,3,17.70
2641,624,1,2,18.03
2642,271,1,3,9.31
2643,302,3,1,88.39
2644,1262,1,1,9.64
2645,204,3,2,77.84
2646,348,3,3,227.07
2647,1195,2,1,442.41
2648,1048,1,2,51.30
2649,1013,1,1,19.93
2650,1383,2,2,373.86
2651,1341,1,1,52.44
2652,267,1,2,26.02
2653,1380,1,1,13.00
2654,1226,2,1,252.50
2655,506,1,1,28.02
2656,1138,1,1,6.63
2657,279,1,1,14.55
2658,455,3,2,708.44
2659,921,1,2,31.02
2660,1370,1,2,5.69
2661,93,4,2,1065.90
2662,1049,2,2,245.93
2663,420,1,2,29.61
2664,1116,1,1,27.36
2665,1147,2,3,467.35
2666,968,3,2,201.31
2667,359,1,2,50.45
2668,306,4,3,1295.01
2669,992,3,3,1026.83
2670,160,1,2,24.75
2671,935,2,2,465.60
2672,695,1,1,49.91
2673,523,1,3,15.81
2674,1127,1,1,19.32
2675,678,3,3,204.80
2676,1274,1,1,41.65
2677,288,3,1,84.42
2678,888,3,3,203.43
2679,565,1,3,4.65
2680,549,3,3,260.09
2681,988,1,1,51.66
2682,138,4,2,1919.64
2683,207,1,2,35.41
2684,483,1,2,14.66
2685,802,3,3,273.17
2686,295,1,1,9.67
2687,1110,3,2,168.92
2688,1350,5,2,371.76
2689,82,2,2,157.73
2690,934,2,3,505.83
2691,1379,1,3,53.55
2692,1097,1,2,11.91
2693,59,2,3,507.56
2694,1020,1,2,28.63
2695,735,1,2,50.26
2696,1448,4,1,836.20
2697,506,1,3,29.67
2698,73,3,1,223.06
2699,604,1,3,20.04
2700,778,2,3,371.25
2701,867,1,3,29.32
2702,778,2,2,533.11
2703,656,1,1,34.52
2704,1122,1,3,27.32
2705,307,1,2,54.23
2706,340,2,2,455.20
2707,1256,4,2,420.70
2708,803,1,2,13.96
2709,343,1,2,3.76
2710,159,2,3,632.76
2711,316,1,2,42.94
2712,543,1,3,50.15
2713,305,1,1,54.27
2714,1271,1,2,11.95
2715,1133,3,1,245.25
2716,7,1,1,5.84
2717,837,3,1,263.17
2718,1103,1,3,52.33
2719,106,1,1,34.21
2720,297,1,3,51.69
2721,1219,2,3,368.76
2722,1286,5,3,337.47
2723,130,1,3,53.87
2724,85,2,3,436.88
2725,1062,1,1,24.92
2726,834,3,1,40.51
2727,676,1,3,25.49
2728,712,1,1,34.83
2729,1108,4,3,1017.40
2730,280,6,3,144.53
2731,626,1,2,43.98
2732,435,3,3,78.32
2733,360,1,2,49.31
2734,825,3,2,43.36
2735,897,1,1,18.56
2736,1008,2,2,111.29
2737,1385,1,1,46.05
2738,851,2,3,354.30
2739,1086,1,2,6.75
2740,1432,2,1,351.97
2741,1226,1,2,26.31
2742,640,1,3,11.22
2743,125,1,2,15.36
2744,22,2,2,196.55
2745,429,3,3,27.40
2746,1109,3,2,1078.91
2747,876,1,3,26.90
2748,405,3,2,947.69
2749,430,1,1,19.13
2750,615,1,2,22.01
2751,222,3,1,242.12
2752,577,3,3,200.90
2753,1286,3,1,90.85
2754,1101,3,1,272.75
2755,147,1,1,54.91
2756,484,1,1,5.06
2757,1059,4,3,1683.66
2758,175,1,1,43.27
2759,1350,1,3,6.80
2760,104,1,2,12.76
2761,1027,1,1,53.59
2762,396,4,2,1513.99
2763,963,3,1,101.06
2764,73,3,2,1021.88
2765,16,2,3,538.01
2766,723,4,3,632.49
2767,1307,1,3,22.43
2768,101,1,2,52.14
2769,1031,1,3,25.90
2770,376,1,1,30.98
2771,1408,1,3,50.07
2772,1007,3,1,264.99
2773,500,1,2,48.98
2774,744,1,3,50.29
2775,738,1,1,49.47
2776,533,2,1,206.60
2777,733,1,1,15.36
2778,192,3,2,616.62
2779,671,4,3,1659.44
2780,1252,3,2,198.45
2781,218,5,3,77.65
2782,1287,3,3,1123.32
2783,789,2,1,88.04
2784,406,1,2,52.22
2785,1263,1,3,29.91
2786,159,3,2,241.07
2787,595,1,1,44.32
2788,1153,2,2,551.73
2789,474,3,1,234.96
2790,171,2,3,453.85
2791,524,3,2,134.48
2792,726,2,2,430.90
2793,524,1,1,11.04
2794,736,1,1,17.98
2795,564,1,2,6.26
2796,1065,1,1,16.79
2797,261,3,2,149.52
2798,1367,1,1,45.76
2799,922,2,1,128.09
2800,1013,1,3,4.48
2801,317,1,3,37.30
2802,510,1,1,11.87
2803,281,1,2,32.81
2804,133,2,3,424.04
2805,918,1,3,6.09
2806,1272,2,3,91.01
2807,606,3,3,240.74
2808,901,1,3,42.00
2809,700,1,3,5.99
2810,501,1,1,36.23
2811,1275,4,1,2180.64
2812,1149,2,3,287.61
2813,678,2,3,496.11
2814,827,1,1,20.48
2815,347,1,1,18.34
2816,748,2,2,368.71
2817,837,1,3,5.48
2818,706,3,3,206.43
2819,1167,1,2,52.02
2820,965,1,3,49.14
2821,457,1,3,15.84
2822,296,1,2,13.83
2823,144,3,2,21.14
2824,981,3,3,150.78
2825,595,3,2,239.41
2826,588,2,2,634.49
2827,1289,1,3,7.05
2828,1038,5,1,245.15
2829,482,1,1,21.41
2830,1356,1,1,20.03
2831,1088,3,1,70.04
2832,1124,1,3,43.85
2833,1211,2,2,149.29
2834,711,1,3,10.69
2835,351,1,3,34.85
2836,1024,2,3,605.22
2837,695,2,2,228.69
2838,1132,1,1,7.82
2839,1047,3,2,157.95
2840,796,1,3,37.55
2841,399,1,1,11.97
2842,1112,1,3,3.55
2843,16,1,1,27.40
2844,576,2,2,516.73
2845,18,1,1,15.28
2846,102,3,2,198.81
2847,125,1,2,25.24
2848,253,3,3,267.46
2849,600,1,2,32.41
2850,1128,4,3,1003.07
2851,571,1,2,29.30
2852,168,2,3,483.44
2853,972,3,1,266.46
2854,185,1,2,38.80
2855,137,4,2,1946.68
2856,853,1,3,16.72
2857,1308,1,2,33.51
2858,716,4,1,605.43
2859,978,1,1,32.01
2860,588,3,1,151.62
2861,249,1,3,13.99
2862,464,1,3,13.34
2863,1107,3,1,379.04
2864,12,6,1,195.47
2865,1200,1,1,5.96
2866,255,1,3,52.88
2867,601,1,1,25.38
2868,362,2,2,423.99
2869,271,1,1,18.39
2870,808,1,1,20.47
2871,673,1,3,10.91
2872,1255,2,2,85.84
2873,178,1,3,38.89
2874,858,3,2,206.31
2875,213,1,2,35.08
2876,666,1,1,23.80
2877,1064,3,2,293.50
2878,790,1,3,47.68
2879,837,1,2,40.55
2880,365,6,1,118.66
2881,874,2,3,125.09
2882,1368,1,3,6.27
2883,1255,1,2,34.28
2884,413,4,2,2107.98
2885,1064,1,1,16.10
2886,424,3,1,58.80
2887,1199,1,1,9.11
2888,398,3,2,85.84
2889,277,1,1,44.74
2890,126,1,1,8.40
2891,1009,1,3,42.23
2892,396,1,1,10.78
2893,793,1,3,25.54
2894,839,3,2,186.51
2895,252,1,2,10.42
2896,578,1,2,22.89
2897,784,3,3,263.26
2898,42,2,2,437.12
2899,921,3,3,136.15
2900,260,1,3,41.15
2901,1089,1,3,4.96
2902,47,1,1,30.65
2903,1255,3,3,167.91
2904,1395,1,2,30.49
2905,382,2,1,503.64
2906,366,1,2,6.68
2907,130,4,1,2052.63
2908,813,1,3,32.09
2909,65,2,3,88.59
2910,543,1,1,12.59
2911,350,1,2,4.22
2912,298,1,3,33.39
2913,976,3,3,100.01
2914,1087,1,1,37.71
2915,983,1,3,42.43
2916,596,1,1,14.64
2917,61,1,1,10.66
2918,1289,1,3,15.81
2919,685,1,3,11.09
2920,74,6,1,125.73
2921,887,1,3,18.80
2922,423,3,1,150.49
2923,676,3,3,187.93
2924,1349,1,2,44.73
2925,1343,2,2,461.50
2926,1420,1,3,15.70
2927,1213,3,2,234.30
2928,125,1,3,23.94
2929,627,1,1,22.43
2930,758,3,3,52.16
2931,894,2,2,428.14
2932,579,3,2,1187.59
2933,1060,3,1,478.07
2934,998,1,1,19.72
2935,1298,1,3,37.98
2936,194,1,3,16.65
2937,371,3,3,48.90
2938,849,1,3,26.58
2939,933,2,3,112.15
2940,915,1,2,10.31
2941,1133,1,3,5.54
2942,412,1,1,40.71
2943,1052,3,3,111.05
2944,1273,1,3,24.22
2945,923,2,1,310.55
2946,246,1,2,45.71
2947,1306,1,1,22.51
2948,826,2,1,397.50
2949,23,2,2,449.47
2950,335,1,1,53.20
2951,562,1,1,36.68
2952,1386,1,2,16.04
2953,325,1,2,10.79
2954,871,1,2,4.44
2955,993,1,3,21.59
2956,293,1,2,14.21
2957,552,1,3,25.95
2958,1423,3,2,82.22
2959,581,1,3,39.33
2960,265,1,1,18.63
2961,101,1,2,7.02
2962,275,1,3,37.79
2963,850,1,3,4.39
2964,728,1,1,14.67
2965,1001,2,2,129.16
2966,751,1,1,51.82
2967,634,3,2,93.93
2968,1191,1,1,9.11
2969,1294,1,2,17.38
2970,1451,2,1,318.77
2971,766,2,2,129.21
2972,492,1,2,43.63
2973,894,4,3,937.84
2974,990,6,1,225.32
2975,1097,1,1,23.75
2976,1154,1,2,7.65
2977,4,1,2,28.17
2978,1043,2,1,517.30
2979,684,1,3,8.98
2980,1194,1,3,52.81
2981,1160,2,1,261.26
2982,2,1,1,20.54
2983,1166,3,3,132.29
2984,443,1,3,19.43
2985,664,2,1,120.92
2986,848,1,2,4.81
2987,766,4,3,356.84
2988,769,1,1,24.71
2989,1343,1,1,43.60
2990,1364,1,2,19.93
2991,265,4,1,855.60
2992,127,1,1,5.25
2993,446,4,1,560.40
2994,814,1,1,16.00
2995,1016,3,2,178.68
2996,619,1,1,25.72
2997,1257,6,3,249.20
2998,825,1,2,3.35
2999,278,2,2,424.15
3000,970,3,1,62.83
3001,666,1,1,43.63
3002,1350,3,1,184.72
3003,422,1,2,24.95
3004,787,1,1,38.31
3005,289,2,3,208.39
3006,629,3,3,77.82
3007,1082,1,3,30.64
3008,713,2,1,210.60
3009,496,1,3,54.94
3010,1415,1,1,10.10
3011,371,1,1,8.15
3012,1212,1,2,48.47
3013,1329,3,3,33.20
3014,1257,1,2,26.14
3015,148,1,3,35.68
3016,174,1,2,9.05
3017,1394,1,1,27.98
3018,1409,3,3,233.21
3019,1026,3,2,51.18
3020,845,1,1,32.13
3021,997,2,1,160.38
3022,322,1,1,43.04
3023,643,3,2,234.81
3024,643,1,1,10.45
3025,361,3,3,275.56
3026,297,1,3,24.05
3027,1441,3,2,205.94
3028,1111,3,3,218.35
3029,1202,1,1,24.60
3030,88,1,2,4.34
3031,487,3,2,220.29
3032,1364,1,3,54.49
3033,975,3,2,123.40
3034,616,1,3,53.51
3035,1180,4,3,1871.13
3036,477,1,2,8.58
3037,1168,2,1,372.50
3038,148,3,1,261.16
3039,1056,1,3,11.42
3040,59,1,3,44.91
3041,1003,1,1,50.22
3042,859,2,2,361.12
3043,1018,1,1,43.61
3044,142,2,3,570.31
3045,697,1,1,34.00
3046,100,5,3,74.32
3047,592,3,3,269.10
3048,1120,1,1,27.57
3049,804,3,2,88.29
3050,1174,2,2,195.17
3051,289,1,2,8.05
3052,521,1,3,31.82
3053,994,3,1,250.83
3054,495,2,3,636.47
3055,573,1,2,15.71
3056,1390,1,1,8.96
3057,152,1,2,15.53
3058,206,4,1,840.78
3059,712,2,3,279.99
3060,471,3,1,109.82
3061,1235,1,2,17.49
3062,447,1,3,38.09
3063,32,3,2,80.40
3064,513,1,1,23.98
3065,962,2,1,383.10
3066,1274,1,3,51.94
3067,285,3,1,167.47
3068,1335,2,3,496.26
3069,110,1,2,48.29
3070,133,1,1,27.64
3071,822,1,2,30.23
3072,404,1,2,19.68
3073,1311,1,3,19.87
3074,304,1,2,54.13
3075,1144,2,2,606.20
3076,1251,1,1,52.43
3077,498,3,3,55.41
3078,474,3,1,22.27
3079,1252,1,2,51.56
3080,295,3,2,248.51
3081,755,1,3,41.03
3082,539,1,1,15.04
3083,1322,2,2,172.56
3084,1265,1,1,10.69
3085,287,3,1,183.11
3086,1008,2,3,137.39
3087,427,1,2,8.22
3088,911,1,1,13.04
3089,318,1,1,48.86
3090,972,1,3,20.87
3091,359,1,3,5.44
3092,1125,1,2,19.80
3093,1406,4,3,832.16
3094,1080,1,1,19.91
3095,619,1,3,28.27
3096,74,1,1,48.80
3097,239,2,2,526.36
3098,337,3,1,241.19
3099,75,2,2,176.31
3100,746,1,1,39.97
3101,1211,1,2,49.93
3102,1090,1,3,39.62
3103,733,1,3,48.83
3104,1298,1,1,48.66
3105,242,3,1,102.27
3106,1374,1,3,39.94
3107,365,1,2,47.10
3108,24,1,2,54.21
3109,1439,3,3,116.43
3110,1191,3,2,94.08
3111,1311,3,1,56.03
3112,1165,1,1,11.68
3113,1318,1,3,27.48
3114,979,1,3,39.80
3115,764,1,3,5.78
3116,1450,1,2,45.46
3117,512,2,2,375.64
3118,1063,3,2,141.67
3119,540,1,1,23.23
3120,130,1,2,24.73
3121,796,1,2,12.45
3122,54,1,2,54.20
3123,6,2,3,142.58
3124,602,1,3,38.95
3125,584,1,1,24.60
3126,1177,1,3,42.41
3127,92,3,1,72.97
3128,1445,4,2,1275.71
3129,69,3,1,226.35
3130,1113,3,1,196.92
3131,677,3,3,224.67
3132,1384,1,3,47.36
3133,215,1,1,49.82
3134,53,2,1,451.75
3135,643,1,2,23.19
3136,1366,4,3,856.72
3137,712,1,1,26.50
3138,1219,2,2,397.19
3139,744,1,3,34.75
3140,1119,1,2,4.63
3141,1439,1,3,52.66
3142,577,2,2,603.06
3143,1143,1,1,39.49
3144,518,1,3,50.97
3145,725,1,3,26.62
3146,665,2,2,276.52
3147,897,3,3,140.75
3148,796,3,1,16.80
3149,370,3,1,911.93
3150,857,1,3,26.41
3151,1332,5,3,329.65
3152,1287,1,3,45.66
3153,961,1,1,20.99
3154,338,2,3,387.31
3155,1400,2,1,388.11
3156,1380,1,3,36.89
3157,786,1,3,25.15
3158,24,1,3,18.47
3159,346,3,2,945.84
3160,482,2,3,397.85
3161,739,2,2,318.96
3162,1421,2,1,492.25
3163,972,1,2,48.35
3164,1411,2,2,215.24
3165,1256,1,3,16.12
3166,1385,1,1,37.34
3167,1364,2,2,299.98
3168,921,1,2,20.75
3169,403,2,2,423.34
3170,616,3,1,258.67
3171,1220,3,3,164.70
3172,392,1,2,3.78
3173,258,1,2,38.71
3174,267,1,1,54.91
3175,611,1,1,37.98
3176,285,1,3,29.63
3177,372,3,3,227.71
3178,1006,1,3,49.86
3179,656,3,2,76.32
3180,92,1,1,4.54
3181,22,1,2,5.25
3182,70,1,1,51.20
3183,125,1,1,35.49
3184,483,1,2,7.31
3185,646,3,1,58.26
3186,728,2,2,245.16
3187,511,1,3,49.62
3188,22,3,1,129.49
3189,773,1,2,48.58
3190,108,1,1,35.35
3191,739,1,3,45.02
3192,1229,3,3,284.10
3193,671,3,2,184.68
3194,180,1,3,45.32
3195,1172,3,3,1150.68
3196,961,3,1,104.49
3197,1196,2,3,97.39
3198,420,3,1,277.15
3199,624,2,3,241.52
3200,1240,1,2,32.08
3201,271,1,3,46.89
3202,610,1,2,47.58
3203,234,1,3,32.86
3204,868,3,1,298.90
3205,739,3,2,159.19
3206,427,1,2,51.14
3207,590,1,3,16.66
3208,651,1,2,10.33
3209,160,4,3,1338.56
3210,721,1,3,50.12
3211,1413,1,2,47.03
3212,994,1,2,18.08
3213,426,3,1,193.29
3214,1421,5,1,187.42
3215,731,3,2,172.34
3216,758,1,2,26.08
3217,1013,1,1,34.61
3218,1201,1,3,26.51
3219,112,1,1,46.89
3220,104,3,3,553.18
3221,818,1,3,11.07
3222,1399,1,3,23.30
3223,287,1,2,25.92
3224,514,1,3,53.09
3225,916,3,2,240.88
3226,971,3,1,108.69
3227,1118,3,2,949.45
3228,823,3,2,91.45
3229,270,1,3,46.41
3230,39,1,2,21.97
3231,878,2,3,301.21
3232,1299,3,2,198.70
3233,609,2,1,169.39
3234,150,3,2,146.95
3235,301,3,3,184.31
3236,1194,4,1,827.89
3237,1056,1,2,38.29
3238,666,1,1,53.15
3239,249,1,2,15.35
3240,1172,1,2,51.62
3241,219,3,1,714.39
3242,294,3,1,216.86
3243,278,1,3,44.37
3244,316,1,1,44.68
3245,793,3,1,279.52
3246,403,2,3,181.92
3247,1049,2,2,250.07
3248,1286,1,3,5.54
3249,751,2,3,354.99
3250,190,1,1,18.47
3251,1021,4,1,2067.78
3252,839,1,2,21.98
3253,215,3,2,71.59
3254,276,4,3,2165.32
3255,185,2,2,548.85
3256,1349,3,2,237.79
3257,945,1,3,42.73
3258,835,1,3,47.52
3259,1310,3,1,276.52
3260,1104,2,2,184.89
3261,1046,1,1,49.29
3262,333,3,2,251.23
3263,734,3,3,83.33
3264,1373,2,1,369.02
3265,928,3,3,168.03
3266,930,3,3,299.33
3267,892,1,3,52.28
3268,971,1,3,43.97
3269,1409,1,1,52.64
3270,1227,1,3,42.12
3271,532,1,2,41.94
3272,157,1,2,44.09
3273,325,3,2,79.34
3274,508,1,1,21.52
3275,48,3,3,86.09
3276,567,1,3,47.87
3277,175,1,2,13.78
3278,1119,1,1,53.99
3279,945,1,3,7.86
3280,258,4,2,1184.60
3281,1422,1,3,43.36
3282,940,1,1,4.13
3283,154,1,3,21.21
3284,684,2,1,491.00
3285,55,1,2,31.45
3286,703,5,3,119.57
3287,312,1,2,16.35
3288,579,4,2,1231.52
3289,993,1,2,17.47
3290,215,3,2,212.36
3291,1336,3,3,738.07
3292,1356,1,1,48.13
3293,477,3,1,274.08
3294,267,1,3,49.84
3295,408,1,2,16.09
3296,265,3,1,66.11
3297,1396,1,3,40.57
3298,1377,2,1,398.38
3299,706,1,2,37.23
3300,867,3,3,88.89
3301,189,3,3,73.36
3302,693,2,1,261.10
3303,294,1,2,39.07
3304,814,4,1,1375.60
3305,733,2,2,444.38
3306,1040,3,2,210.57
3307,1230,3,2,207.65
3308,701,1,2,34.57
3309,159,1,2,48.56
3310,876,1,3,50.47
3311,905,1,2,32.04
3312,1405,1,2,23.30
3313,1248,1,3,36.59
3314,1371,2,1,320.10
3315,97,1,3,53.88
3316,120,1,2,41.23
3317,343,1,2,18.79
3318,1084,1,1,42.31
3319,64,3,1,270.61
3320,1131,1,2,8.82
3321,1204,1,3,28.40
3322,344,2,3,363.00
3323,560,1,2,6.70
3324,1022,3,3,76.44
3325,1238,2,1,218.31
3326,930,3,1,49.51
3327,534,1,3,33.58
3328,623,1,2,27.91
3329,764,2,3,415.36
3330,882,2,3,300.69
3331,641,1,2,22.65
3332,1054,1,2,42.45
3333,355,2,1,395.80
3334,319,1,2,50.39
3335,1212,2,2,128.39
3336,1422,2,3,190.67
3337,1284,3,1,99.46
3338,1135,2,3,117.18
3339,774,1,1,41.65
3340,708,2,3,600.55
3341,503,1,2,45.09
3342,249,1,3,6.55
3343,988,3,1,650.64
3344,692,1,2,28.04
3345,1406,1,3,33.94
3346,742,1,3,27.08
3347,965,1,3,19.33
3348,119,1,1,32.76
3349,1315,2,1,188.44
3350,1081,2,3,91.66
3351,1342,1,1,48.32
3352,1166,1,3,4.21
3353,1193,3,3,386.63
3354,684,1,1,7.73
3355,266,3,1,46.49
3356,851,1,1,3.82
3357,899,3,1,231.34
3358,1190,1,3,17.91
3359,57,5,3,189.65
3360,246,1,1,21.39
3361,11,1,2,54.80
3362,687,3,2,287.10
3363,128,2,1,506.50
3364,670,3,3,156.45
3365,1184,2,3,459.24
3366,171,3,2,136.56
3367,1177,3,3,263.99
3368,72,1,3,29.25
3369,1078,3,1,101.51
3370,743,2,2,373.12
3371,62,2,3,540.04
3372,1368,1,2,31.81
3373,1365,3,3,172.64
3374,159,1,2,30.46
3375,1421,1,2,41.32
3376,320,3,3,246.15
3377,1067,1,3,5.83
3378,10,3,2,143.80
3379,57,3,3,28.84
3380,285,1,3,38.51
3381,1002,1,1,26.75
3382,671,3,1,42.39
3383,785,1,1,17.92
3384,1029,1,2,46.92
3385,717,2,3,118.96
3386,1286,1,2,44.74
3387,430,1,3,53.09
3388,15,2,2,580.82
3389,236,3,3,177.29
3390,261,2,3,174.50
3391,849,3,2,124.96
3392,193,1,1,15.10
3393,1380,1,3,29.51
3394,1221,1,2,33.47
3395,277,1,1,51.47
3396,90,2,2,351.39
3397,1251,3,2,242.34
3398,210,2,3,245.69
3399,632,4,1,1220.86
3400,1365,2,2,600.11
3401,1342,2,2,356.13
3402,31,1,3,10.55
3403,1299,1,2,43.81
3404,618,2,2,469.53
3405,197,2,2,250.20
3406,1128,1,2,30.52
3407,730,6,2,60.23
3408,882,1,2,41.75
3409,713,5,2,274.67
3410,1222,2,3,397.04
3411,1072,3,3,297.27
3412,396,1,1,47.69
3413,387,2,3,295.69
3414,1141,1,3,46.83
3415,541,2,2,302.29
3416,1325,2,1,165.38
3417,1368,1,1,35.59
3418,70,1,2,37.62
3419,315,1,3,4.18
3420,107,4,2,824.44
3421,1113,1,2,31.89
3422,767,1,2,53.24
3423,34,1,3,28.62
3424,684,1,2,53.42
3425,758,2,2,211.77
3426,1267,2,3,557.89
3427,393,1,3,7.00
3428,281,1,3,34.55
3429,331,1,1,29.01
3430,409,1,3,7.18
3431,799,2,1,524.43
3432,1171,1,1,23.87
3433,942,1,1,15.60
3434,192,1,2,46.10
3435,613,1,1,38.08
3436,384,1,2,34.54
3437,1153,1,1,11.05
3438,460,1,2,31.55
3439,293,3,3,138.06
3440,1422,1,3,39.39
3441,973,1,2,21.35
3442,568,1,3,41.75
3443,1367,2,1,171.15
3444,726,1,3,34.22
3445,767,5,3,37.79
3446,1419,1,2,27.50
3447,1375,4,2,807.21
3448,555,1,1,49.92
3449,283,1,2,4.54
3450,900,1,3,22.53
3451,638,1,2,32.00
3452,1109,3,1,202.04
3453,848,2,3,147.16
3454,478,2,2,419.21
3455,967,1,2,12.37
3456,473,1,2,3.67
3457,1407,1,2,51.19
3458,493,1,3,11.90
3459,726,1,3,22.90
3460,1176,1,3,5.45
3461,959,2,1,254.61
3462,1278,1,3,5.46
3463,565,1,3,39.90
3464,341,6,3,219.10
3465,536,2,1,306.79
3466,604,1,1,13.92
3467,312,3,1,78.63
3468,423,1,1,39.15
3469,907,3,3,313.73
3470,1368,4,1,1790.40
3471,1346,1,3,22.20
3472,45,1,2,12.74
3473,145,1,2,36.93
3474,935,2,2,442.27
3475,7,3,1,26.25
3476,694,1,1,43.64
3477,832,1,1,47.69
3478,217,2,2,156.43
3479,703,1,2,53.09
3480,860,3,2,202.86
3481,488,2,3,472.71
3482,1359,1,1,36.56
3483,1400,1,3,37.36
3484,153,3,3,246.16
3485,1191,1,1,30.84
3486,97,1,2,15.12
3487,415,1,2,46.88
3488,267,1,3,32.54
3489,1021,1,1,9.17
3490,1067,1,1,38.11
3491,708,5,1,331.35
3492,1371,4,1,1906.79
3493,1004,1,2,37.91
3494,708,1,2,5.37
3495,476,1,1,51.71
3496,1398,1,3,23.48
3497,779,1,2,50.09
3498,1071,1,3,13.53
3499,1359,3,1,70.85
3500,1289,3,2,237.40
3501,724,1,3,16.97
3502,874,3,3,273.67
3503,995,2,1,280.91
3504,224,1,3,41.73
3505,22,1,3,31.48
3506,1131,1,2,46.45
3507,30,1,2,8.89
3508,937,1,1,31.29
3509,438,1,3,45.55
3510,1002,1,2,11.25
3511,590,2,2,210.67
3512,870,1,3,14.49
3513,1301,3,1,231.38
3514,265,1,2,7.74
3515,209,2,3,178.33
3516,940,1,1,47.78
3517,1363,1,2,10.94
3518,396,6,2,142.53
3519,929,1,2,53.14
3520,636,1,2,35.33
3521,1166,1,3,47.03
3522,281,2,3,485.32
3523,881,1,3,4.56
3524,1450,1,3,31.39
3525,1003,1,3,23.19
3526,458,1,1,49.90
3527,1367,1,3,10.20
3528,834,1,2,51.44
3529,811,1,2,46.48
3530,146,3,1,250.80
3531,1320,2,3,494.61
3532,400,2,1,164.88
3533,357,1,1,43.99
3534,98,1,2,8.67
3535,399,1,1,47.64
3536,47,3,1,157.75
3537,871,1,3,15.45
3538,418,1,2,12.05
3539,1137,2,3,588.33
3540,2,2,3,170.18
3541,413,2,3,199.60
3542,20,3,2,126.89
3543,388,2,2,220.50
3544,652,1,2,48.96
3545,1350,1,3,32.18
3546,646,2,1,145.66
3547,1023,1,1,34.96
3548,861,2,1,461.71
3549,1240,1,3,23.63
3550,1006,1,3,41.54
3551,1115,1,2,12.92
3552,1087,3,1,188.96
3553,1242,3,3,26.90
3554,124,1,3,51.41
3555,1228,1,1,4.74
3556,1240,1,3,8.45
3557,811,1,2,29.01
3558,375,2,3,613.98
3559,1039,2,2,544.04
3560,1014,3,3,260.13
3561,534,4,3,1962.35
3562,270,3,3,80.70
3563,485,1,2,5.24
3564,1165,3,3,258.77
3565,195,2,3,637.78
3566,1375,2,3,597.03
3567,625,2,1,212.22
3568,1267,2,2,84.71
